tractid,period,pop19,nhwht19,nhblk19,hisp19,ntv19,asian19,haw19,india19,china19,filip19,japan19,korea19,viet19,agewht19,a15wht19,a65wht19,ageblk19,a15blk19,a65blk19,agehsp19,a15hsp19,a65hsp19,agentv19,a15ntv19,a65ntv19,ageasn19,a15asn19,a65asn19,mex19,cuban19,pr19,ruanc19,itanc19,geanc19,iranc19,scanc19,fb19,n10imm19,nat19,ag5up19,olang19,lep19,rufb19,itfb19,gefb19,irfb19,scfb19,ag25up19,hs19,col19,clf19,unemp19,dflabf19,flabf19,empclf19,prof19,manuf19,semp19,ag18cv19,vet19,hinc19,hh19,hincw19,hhw19,hincb19,hhb19,hinch19,hhh19,hinca19,hha19,incpc19,dpov19,npov19,n65pov19,dfmpov19,nfmpov19,dwpov19,nwpov19,dbpov19,nbpov19,dhpov19,nhpov19,dnapov19,nnapov19,dapov19,napov19,hu19,vac19,ohu19,own19,rent19,dmulti19,multi19,mhmval19,mrent19,h30old19,h10yrs19,a18und19,a60up19,a75up19,ag15up19,19-Mar,wds19,family19,fhh19,pnhwht19,pnhblk19,phisp19,pntv19,pasian19,phaw19,pindia19,pchina19,pfilip19,pjapan19,pkorea19,pviet19,p15wht19,p65wht19,p15blk19,p65blk19,p15hsp19,p65hsp19,p15ntv19,p65ntv19,p15asn19,p65asn19,pmex19,pcuban19,ppr19,pruanc19,pitanc19,pgeanc19,piranc19,pscanc19,pfb19,p10imm19,pnat19,polang19,plep19,prufb19,pitfb19,pgefb19,pirfb19,pscfb19,phs19,pcol19,punemp19,pflabf19,pprof19,pmanuf19,psemp19,pvet19,ppov19,p65pov19,pfmpov19,pwpov19,pbpov19,phpov19,pnapov19,papov19,pvac19,pown19,pmulti19,p30old19,p10yrs19,p18und19,p60up19,p75up19,pmar19,pwds19,pfhh19
48453002429,2019,1645,537,176,858,0,33,0,17,9,0,0,0,0,537,66,24,180,60,0,858,318,4,0,0,0,35,0,0,595,11,5,0,12,34,0,21,137,62,60,NA,NA,35,0,0,0,0,0,945,175,316,914,46,591,459,868,337,64,9,1122,85,54651,684,53514,290,NA,57,58798,301,79107,29,25465,1645,533,0,309,89,537,47,180,96,858,390,0,0,35,0,831,147,684,60,624,831,685,187500,1199,81,631,523,36,0,1185,357,195,309,97,32.6443769,10.69908815,52.15805471,0,2.006079027,0,1.03343465,0.547112462,0,0,0,0,12.29050279,4.469273743,33.33333333,0,37.06293706,0.466200466,NA,NA,0,0,36.17021277,0.668693009,0.303951368,0,0.729483283,2.066869301,0,1.276595745,8.328267477,3.76899696,3.647416413,NA,NA,0,0,0,0,0,18.51851852,33.43915344,5.032822757,77.66497462,38.82488479,7.373271889,1.036866359,7.575757576,32.40121581,0,28.802589,8.752327747,53.33333333,45.45454545,NA,0,17.68953069,8.771929825,82.43080626,9.747292419,92.25146199,31.79331307,2.188449848,0,30.12658228,16.4556962,31.39158576
48453002430,2019,2593,522,72,1948,0,25,0,0,8,0,0,0,17,522,60,41,72,12,9,1948,495,88,0,0,0,25,0,8,1560,0,218,0,5,16,32,0,642,54,291,NA,NA,349,0,0,0,0,0,1604,921,279,1313,7,933,483,1306,208,72,124,1898,151,53882,781,62083,251,NA,16,52234,491,NA,8,21314,2587,376,0,498,75,516,68,72,12,1948,296,0,0,25,0,840,59,781,530,251,840,6,104200,883,415,410,695,337,39,2026,938,336,498,112,20.13112225,2.776706518,75.12533745,0,0.964134207,0,0,0.308522946,0,0,0,0.655611261,11.49425287,7.85440613,16.66666667,12.5,25.41067762,4.517453799,NA,NA,0,32,60.16197455,0,8.407250289,0,0.192826841,0.617045893,1.234091786,0,24.75896645,2.082529888,11.22252218,NA,NA,0,0,0,0,0,57.41895262,17.39401496,0.533130236,51.76848875,15.92649311,5.513016845,9.494640123,7.955742887,14.53420951,0,15.06024096,13.17829457,16.66666667,15.19507187,NA,0,7.023809524,67.86171575,0.714285714,49.4047619,52.49679898,26.80293097,12.99652912,1.504049364,46.29812438,16.58440276,22.48995984
48453001308,2019,3054,2040,70,752,0,181,0,46,46,25,11,64,11,2040,58,94,78,0,0,752,100,155,0,0,0,181,47,0,609,19,36,0,48,35,100,101,236,78,129,NA,NA,25,0,0,0,9,0,2559,463,1531,2363,68,1395,1152,2295,1264,109,175,2829,190,63558,1666,64153,1144,54167,78,46326,333,94100,108,47379,3054,287,6,485,0,2040,177,78,0,752,110,0,0,181,0,1748,82,1666,534,1132,1748,945,370200,1280,1101,1198,225,389,112,2849,669,435,485,25,66.79764244,2.292075966,24.62344466,0,5.926653569,0,1.506221349,1.506221349,0.818598559,0.360183366,2.095612312,0.360183366,2.843137255,4.607843137,0,0,13.29787234,20.61170213,NA,NA,25.96685083,0,19.9410609,0.622134905,1.178781925,0,1.571709234,1.146037983,3.274394237,3.307138179,7.727570399,2.554027505,4.223968566,NA,NA,0,0,0,0.294695481,0,18.09300508,59.82805784,2.877697842,82.58064516,55.07625272,4.749455338,7.625272331,6.716154118,9.39751146,0.196463654,0,8.676470588,0,14.62765957,NA,0,4.691075515,32.05282113,54.0617849,62.98627002,71.90876351,7.367387033,12.73739358,3.667321546,23.48192348,15.26851527,5.154639175
48453001821,2019,5594,1758,331,3259,0,180,0,11,10,0,0,0,182,1758,221,351,340,62,23,3259,631,128,80,0,0,180,0,8,2623,25,51,0,51,115,106,0,1562,256,301,NA,NA,597,0,0,17,0,0,4053,2188,989,3364,234,2041,1257,3130,997,210,248,4408,127,55859,2029,69556,738,NA,153,52292,1049,67727,62,24953,5562,595,53,1217,106,1726,181,340,92,3259,314,80,0,180,0,2127,98,2029,885,1144,2127,906,233600,948,2005,1282,1186,749,157,4680,1878,973,1217,68,31.42652842,5.917053986,58.25884877,0,3.217733286,0,0.196639256,0.17876296,0,0,0,3.253485878,12.57110353,19.96587031,18.23529412,6.764705882,19.36176741,3.927585149,0,0,0,4.444444444,46.88952449,0.446907401,0.911691098,0,0.911691098,2.055774044,1.894887379,0,27.9227744,4.576331784,5.380765105,NA,NA,0,0,0.303897033,0,0,53.98470269,24.40167777,6.956004756,61.58745713,31.85303514,6.709265176,7.923322684,2.881125227,10.69759079,0.952894642,8.709942482,10.48667439,27.05882353,9.634857318,0,0,4.607428303,43.61754559,42.59520451,94.26422191,63.1838344,21.20128709,13.38934573,2.806578477,40.12820513,20.79059829,5.587510271
48453001823,2019,7254,698,1183,4966,0,202,0,0,17,0,18,33,129,698,0,18,1183,200,50,4966,1588,80,0,0,0,202,40,26,3624,40,0,32,0,39,34,0,3547,944,940,NA,NA,1943,32,0,0,0,0,4581,3097,406,3936,151,2341,1409,3785,578,184,313,5140,123,41993,2332,31607,410,47628,491,42174,1312,NA,64,18202,7254,1459,14,1540,248,698,191,1183,56,4966,1172,0,0,202,0,2588,256,2332,501,1831,2588,1789,167700,920,2006,1733,2114,592,20,5359,2400,1005,1540,273,9.622277364,16.30824373,68.45878136,0,2.784670527,0,0,0.23435346,0,0.248138958,0.454921423,1.778329198,0,2.578796562,16.90617075,4.226542688,31.97744664,1.610954491,NA,NA,19.8019802,12.87128713,49.95864351,0.551419906,0,0.441135925,0,0.537634409,0.46870692,0,48.89716019,13.01350979,12.9583678,NA,NA,0.441135925,0,0,0,0,67.60532635,8.862693735,3.836382114,60.18795387,15.27080581,4.861294584,8.269484808,2.392996109,20.11304108,0.192996967,16.1038961,27.36389685,4.733727811,23.60048329,NA,0,9.891808346,21.48370497,69.12673879,77.51159196,74.31389365,29.14254205,8.161014613,0.275709953,44.78447472,18.75349879,17.72727273
48453001828,2019,4273,3015,215,652,12,199,0,0,151,16,0,84,30,3015,401,412,215,23,9,652,234,2,12,0,0,211,0,53,474,0,8,9,79,175,142,15,431,66,328,NA,NA,17,0,0,28,0,0,3192,427,1986,2489,146,1630,1025,2343,1374,169,146,3384,326,104688,1677,97064,1297,125556,72,112778,178,145329,89,46184,4273,69,3,1174,9,3015,33,215,3,652,33,12,0,211,0,1792,115,1677,1300,377,1792,144,311900,1392,1519,748,889,825,118,3534,2007,621,1174,57,70.559326,5.031593728,15.25860051,0.280833138,4.657149544,0,0,3.53381699,0.374444184,0,1.965831968,0.702082846,13.30016584,13.66500829,10.69767442,4.186046512,35.88957055,0.306748466,0,0,0,25.11848341,11.09290896,0,0.187222092,0.210624854,1.848818161,4.095483267,3.323192137,0.351041423,10.08659022,1.544582261,7.67610578,NA,NA,0,0,0.655277323,0,0,13.37719298,62.21804511,5.865809562,62.88343558,58.64276569,7.212974819,6.231327358,9.63356974,1.614790545,0.070208285,0.766609881,1.094527363,1.395348837,5.061349693,0,0,6.417410714,77.51937984,8.035714286,84.765625,44.60345856,20.805055,19.30727826,2.76152586,56.79117148,17.5721562,4.855195911
48453001841,2019,16835,5214,2177,7696,24,1321,0,86,188,300,0,44,1120,5214,633,718,2495,616,133,7696,2012,377,237,0,24,1538,314,169,6177,248,135,0,93,495,243,25,3982,854,2095,NA,NA,1697,0,0,34,0,0,11428,3728,4663,9706,740,7084,4664,8966,3961,926,383,12547,668,80888,5393,101830,2183,NA,746,77679,2015,68472,402,32318,16667,815,7,4180,105,5106,303,2458,281,7677,166,237,0,1536,65,5496,103,5393,4285,1108,5496,238,215700,1263,961,2479,4288,2593,398,13537,7736,1972,4180,219,30.97119097,12.93139293,45.71428571,0.142560143,7.846747847,0,0.510840511,1.116721117,1.782001782,0,0.261360261,6.652806653,12.14039125,13.77061757,24.68937876,5.330661323,26.14345114,4.898648649,0,10.12658228,20.41612484,10.98829649,36.69141669,1.473121473,0.801900802,0,0.552420552,2.94030294,1.443421443,0.148500149,23.65310365,5.072765073,12.44431244,NA,NA,0,0,0.201960202,0,0,32.62163108,40.80329016,7.62415001,65.83850932,44.1780058,10.32790542,4.271693063,5.323981828,4.889902202,0.04199916,2.511961722,5.934195065,11.43205858,2.162302983,0,4.231770833,1.874090247,79.45484888,4.330422125,17.48544396,45.96699425,25.47074547,15.4024354,2.364122364,57.14707838,14.56748172,5.23923445
48453001843,2019,2524,1152,80,899,26,311,0,0,79,103,0,0,235,1152,106,253,88,14,27,899,202,75,193,37,4,311,22,75,802,8,38,0,6,82,40,24,431,52,273,NA,NA,103,0,0,0,0,0,1992,564,864,1705,31,1048,813,1674,755,111,107,2112,115,79280,1009,77462,575,57115,36,85781,263,81786,118,36669,2513,103,44,615,0,1145,66,88,7,899,9,193,0,307,21,1031,22,1009,765,244,1031,45,237800,1369,956,366,412,597,111,2146,1102,380,615,32,45.64183835,3.169572108,35.61806656,1.030110935,12.32171157,0,0,3.129952456,4.080824089,0,0,9.310618067,9.201388889,21.96180556,15.90909091,30.68181818,22.46941046,8.342602892,19.17098446,2.07253886,7.073954984,24.11575563,31.77496038,0.316957211,1.505546751,0,0.237717908,3.24881141,1.584786054,0.950871632,17.07606973,2.06022187,10.81616482,NA,NA,0,0,0,0,0,28.31325301,43.37349398,1.818181818,77.57633588,45.10155317,6.630824373,6.391875747,5.445075758,4.098686828,1.750895344,0,5.76419214,7.954545455,1.001112347,0,6.840390879,2.13385063,75.81764123,4.364694471,92.72550921,36.27353816,16.32329635,23.65293185,4.3977813,51.35135135,17.70736253,5.203252033
48453001847,2019,6932,3024,967,1528,11,1153,0,238,419,76,93,185,144,3024,291,216,967,92,85,1528,412,20,11,0,0,1153,154,206,1307,18,112,18,19,187,189,31,1521,178,699,NA,NA,298,0,0,0,0,16,5305,1017,2828,4573,115,3113,2156,4458,2664,360,174,5717,209,79860,3078,86389,1676,57134,368,101250,474,95327,493,43304,6932,372,61,1671,37,3024,98,967,176,1528,98,11,0,1153,0,3247,169,3078,1828,1250,3247,1290,265900,1010,659,1956,1215,1019,196,5914,2652,955,1671,140,43.6237738,13.94979804,22.04270052,0.158684362,16.63300635,0,3.433352568,6.044431621,1.096364686,1.341604155,2.668782458,2.077322562,9.623015873,7.142857143,9.513960703,8.790072389,26.96335079,1.308900524,0,0,13.35646141,17.86643539,18.85458742,0.25966532,1.615695326,0.25966532,0.274091171,2.69763416,2.726485863,0.447201385,21.94171956,2.5678015,10.08366994,NA,NA,0,0,0,0,0.230813618,19.17059378,53.30819981,2.514760551,69.25795053,59.7577389,8.075370121,3.903095559,3.655763512,5.366416619,0.879976919,2.214242968,3.240740741,18.20062048,6.413612565,0,0,5.204804435,59.38921378,39.7289806,20.29565753,63.54775828,17.52740912,14.6999423,2.827466821,44.84274603,16.1481231,8.378216637
48453001908,2019,9285,5575,267,2448,0,817,0,552,124,99,14,43,66,5575,1027,1164,392,185,0,2448,973,113,0,0,0,831,262,38,1737,14,205,0,91,202,120,61,1484,364,665,NA,NA,278,0,30,14,0,0,6084,868,4186,4462,116,3686,2038,4346,2858,354,354,6482,246,97217,3603,127578,2547,NA,130,59257,642,124063,263,81124,9146,936,30,2455,167,5440,195,392,10,2444,691,0,0,831,40,4179,576,3603,2046,1557,4179,1847,688700,1204,482,2625,2803,1758,567,6820,4565,729,2455,248,60.04308024,2.875605816,26.36510501,0,8.799138395,0,5.945072698,1.335487345,1.066235864,0.150780829,0.463112547,0.71082391,18.42152466,20.87892377,47.19387755,0,39.74673203,4.616013072,NA,NA,31.52827918,4.572803851,18.70759289,0.150780829,2.207862143,0,0.98007539,2.175551966,1.292407108,0.656973613,15.98276791,3.920301562,7.162089391,NA,NA,0,0.323101777,0.150780829,0,0,14.26692965,68.8034188,2.599731062,55.29028757,65.76161988,8.145421077,8.145421077,3.795124961,10.23398207,0.328012246,6.802443992,3.584558824,2.551020408,28.27332242,NA,4.813477738,13.78320172,56.78601166,44.19717636,11.53385978,72.85595337,30.18847604,18.93376414,6.106623586,66.93548387,10.68914956,10.10183299
48453002201,2019,2223,229,810,1117,14,8,0,0,0,8,9,0,0,229,24,0,851,182,157,1117,416,47,138,66,0,8,0,0,1085,0,7,0,6,13,31,0,429,87,78,NA,NA,328,0,0,0,0,0,1302,647,271,1119,105,876,547,1014,197,52,66,1550,84,53617,664,97292,112,47448,313,47375,229,NA,8,20704,2223,314,42,490,43,229,0,851,49,1117,265,138,66,8,0,694,30,664,339,325,694,173,215800,1142,587,361,673,285,89,1621,587,348,490,142,10.30139451,36.43724696,50.24741341,0.629779577,0.359874044,0,0,0,0.359874044,0.4048583,0,0,10.48034934,0,21.386604,18.44888367,37.24261415,4.207699194,47.82608696,0,0,0,48.80791723,0,0.314889789,0,0.269905533,0.584795322,1.394511921,0,19.29824561,3.913630229,3.50877193,NA,NA,0,0,0,0,0,49.69278034,20.8141321,9.383378016,62.44292237,19.42800789,5.128205128,6.50887574,5.419354839,14.12505623,1.889338731,8.775510204,0,5.757931845,23.72426141,47.82608696,0,4.322766571,51.05421687,24.92795389,84.58213256,54.36746988,30.27440396,12.82051282,4.00359874,36.21221468,21.46822949,28.97959184
48453000102,2019,2580,2348,15,100,0,73,0,15,14,0,0,50,23,2348,414,602,15,11,1,100,10,33,0,0,0,73,22,0,76,0,0,0,36,124,26,34,232,67,188,NA,NA,5,0,0,0,0,9,1925,75,1606,1264,22,1157,613,1242,909,34,204,2034,187,184583,1132,190150,1015,NA,0,NA,61,NA,19,124719,2577,82,31,741,0,2347,73,15,4,98,5,0,0,73,0,1213,81,1132,1053,79,1213,143,906700,NA,1075,475,546,902,266,2123,1407,365,741,29,91.00775194,0.581395349,3.875968992,0,2.829457364,0,0.581395349,0.542635659,0,0,1.937984496,0.891472868,17.63202726,25.63884157,73.33333333,6.666666667,10,33,NA,NA,30.1369863,0,2.945736434,0,0,0,1.395348837,4.80620155,1.007751938,1.317829457,8.992248062,2.596899225,7.286821705,NA,NA,0,0,0,0,0.348837209,3.896103896,83.42857143,1.740506329,52.98184961,73.1884058,2.737520129,16.42512077,9.193706981,3.181994567,1.202949166,0,3.110353643,26.66666667,5.102040816,NA,0,6.677658697,93.02120141,11.78895301,88.62324815,41.96113074,21.1627907,34.96124031,10.31007752,66.27414037,17.19265191,3.913630229
48453000302,2019,5235,3646,218,563,33,636,19,320,162,34,76,17,40,3646,348,374,232,0,14,563,41,15,33,0,0,636,0,0,342,0,11,0,32,121,67,51,818,557,133,NA,NA,93,0,0,0,0,0,4096,536,3132,3681,172,2483,1870,3509,2385,202,209,4786,129,63516,2674,66758,1903,105517,92,42656,300,44643,349,54117,5157,968,21,704,0,3575,493,232,55,556,139,33,0,636,266,3112,438,2674,836,1838,3112,1779,599700,1150,2874,2011,449,589,70,4808,1303,485,704,37,69.64660936,4.164278892,10.75453677,0.630372493,12.14899713,0.362941738,6.112702961,3.094555874,0.64947469,1.451766953,0.324737345,0.76408787,9.544706528,10.25781679,0,6.034482759,7.282415631,2.664298401,0,0,0,0,6.532951289,0,0.210124164,0,0.611270296,2.311365807,1.279847182,0.974212034,15.62559694,10.63992359,2.540592168,NA,NA,0,0,0,0,0,13.0859375,76.46484375,4.672643303,75.31212243,67.96808207,5.756625819,5.956112853,2.695361471,18.77060306,0.407213496,0,13.79020979,23.70689655,25,0,41.82389937,14.07455013,31.26402393,57.16580977,92.35218509,75.20568437,8.576886342,11.25119389,1.337153773,27.10066556,10.08735441,5.255681818
48453000401,2019,4229,2948,130,622,0,236,0,62,147,23,40,67,26,2948,164,231,137,0,0,622,15,0,0,0,0,236,0,0,466,21,23,0,84,76,245,0,463,379,138,NA,NA,66,0,0,0,14,0,2586,160,2132,2919,95,1922,1481,2824,1860,157,127,3963,115,69583,1884,75625,1359,61583,33,87617,307,NA,96,37363,3983,984,17,504,7,2832,585,100,31,576,146,0,0,201,115,2156,272,1884,509,1375,2156,1191,405900,1464,1439,1461,259,355,90,3989,896,181,504,44,69.7091511,3.074012769,14.70796879,0,5.580515488,0,1.466067628,3.475999054,0.543863798,0.945850083,1.584298889,0.614802554,5.563093623,7.835820896,0,0,2.411575563,0,NA,NA,0,0,11.01915346,0.496571293,0.543863798,0,1.986285174,1.797115157,5.793331757,0,10.94821471,8.961929534,3.263182786,NA,NA,0,0,0,0.331047529,0,6.18716164,82.44392885,3.254539226,77.05515088,65.86402266,5.559490085,4.497167139,2.901842039,24.70499623,0.426813959,1.388888889,20.65677966,31,25.34722222,NA,57.21393035,12.61595547,27.01698514,55.24118738,66.74397032,77.5477707,6.124379286,8.394419485,2.128162686,22.46176987,4.537478065,8.73015873
48453000902,2019,5581,2055,467,2791,0,203,0,44,31,0,0,24,50,2055,208,21,467,134,0,2791,312,579,0,0,0,203,38,0,2072,26,75,0,20,20,95,45,1015,178,433,NA,NA,374,0,0,20,7,45,4495,1747,2045,3427,184,2279,1469,3243,1710,160,210,4748,137,59318,2746,128958,1097,11761,303,36543,1164,104635,117,44008,5581,1201,16,1191,146,2055,458,467,310,2791,319,0,0,203,74,3180,434,2746,900,1846,3180,1746,348600,1082,1310,2019,833,890,226,4889,1645,965,1191,252,36.82135818,8.367676044,50.00895897,0,3.637340978,0,0.788389178,0.555456011,0,0,0.43003046,0.895896793,10.1216545,1.02189781,28.69379015,0,11.17878896,20.7452526,NA,NA,18.71921182,0,37.12596309,0.465866332,1.343845189,0,0.358358717,0.358358717,1.702203906,0.806307113,18.18670489,3.189392582,7.758466225,NA,NA,0,0,0.358358717,0.125425551,0.806307113,38.86540601,45.49499444,5.369127517,64.45809566,52.72895467,4.933703361,6.475485661,2.885425442,21.51944096,0.286686974,12.25860621,22.28710462,66.38115632,11.42959513,NA,36.45320197,13.64779874,32.77494538,54.90566038,41.19496855,73.52512746,14.92564057,15.94696291,4.049453503,33.64696257,19.73818777,21.15869018
48453001305,2019,5644,3944,464,1082,0,32,0,7,54,18,12,0,12,3944,241,325,578,233,56,1082,139,170,52,0,33,32,0,0,1002,0,0,19,32,217,81,120,406,107,223,NA,NA,56,0,23,18,13,0,4645,563,3371,3976,142,2383,1797,3834,2372,264,577,4917,172,81367,2970,88250,2343,36625,177,61534,393,NA,7,69139,5615,664,46,1114,73,3921,341,572,236,1082,86,52,0,32,1,3397,427,2970,1321,1649,3397,1517,600900,1407,2226,2114,727,820,81,5008,1674,796,1114,215,69.87951807,8.221119773,19.17080085,0,0.566973777,0,0.124025514,0.956768249,0.31892275,0.212615167,0,0.212615167,6.110547667,8.240365112,40.31141869,9.688581315,12.84658041,15.7116451,0,63.46153846,0,0,17.75336641,0,0,0.33664068,0.566973777,3.844790928,1.435152374,2.126151665,7.193479802,1.895818568,3.951098512,NA,NA,0,0.407512403,0.31892275,0.230333097,0,12.12055974,72.57265877,3.571428571,75.40914813,61.8675013,6.885758998,15.0495566,3.498067928,11.8254675,0.819234194,6.552962298,8.69676103,41.25874126,7.948243993,0,3.125,12.56991463,44.47811448,44.65705034,65.52840742,71.17845118,12.88093551,14.52870305,1.435152374,33.42651757,15.89456869,19.29982047
48453001307,2019,3726,2007,203,1229,0,241,0,154,30,37,14,19,27,2007,49,172,206,109,0,1229,348,116,0,0,0,262,48,46,1164,8,8,0,9,105,76,17,331,123,108,NA,NA,91,0,0,14,2,0,2883,460,1878,2406,53,1539,1082,2353,1123,123,171,3117,66,66202,1915,67969,1261,NA,90,70430,415,128456,120,55215,3699,669,56,631,86,2007,174,179,133,1226,335,0,0,262,39,2130,215,1915,787,1128,2130,928,464700,1047,1526,1348,609,515,114,3158,908,619,631,88,53.8647343,5.448201825,32.98443371,0,6.468062265,0,4.133118626,0.805152979,0.993022008,0.375738057,0.50993022,0.724637681,2.441454908,8.570004983,52.91262136,0,28.31570382,9.438567941,NA,NA,18.32061069,17.55725191,31.23993559,0.214707461,0.214707461,0,0.241545894,2.818035427,2.03972088,0.456253355,8.883521202,3.301127214,2.898550725,NA,NA,0,0,0.375738057,0.053676865,0,15.9556018,65.14047867,2.202826268,70.30539311,47.72630684,5.227369316,7.267318317,2.117420597,18.08596918,1.513922682,13.62916006,8.669656203,74.30167598,27.32463295,NA,14.88549618,10.09389671,41.09660574,43.56807512,71.64319249,70.39164491,16.34460548,13.82179281,3.05958132,28.75237492,19.6010133,13.94611727
48453001401,2019,3173,2431,43,397,132,94,0,17,53,12,0,0,36,2431,158,229,43,0,10,397,66,11,132,0,0,106,0,0,299,0,51,24,49,85,99,8,182,29,86,NA,NA,11,24,0,0,0,0,2481,247,1945,2518,101,1349,1130,2417,1795,216,190,2892,119,85037,1689,84864,1411,NA,0,66799,155,98594,63,59801,3057,244,13,511,41,2346,237,33,0,376,7,132,0,106,0,1928,239,1689,549,1140,1928,1182,665900,1716,970,1322,281,403,125,2926,833,559,511,49,76.61519067,1.355184368,12.51181847,4.160100851,2.962496061,0,0.535770564,1.670343523,0.378190986,0,0,1.134572959,6.49938297,9.419991773,0,23.25581395,16.62468514,2.770780856,0,0,0,0,9.423258746,0,1.607311692,0.756381973,1.544279861,2.678852821,3.120075638,0.252127324,5.735896628,0.913961551,2.710368736,NA,NA,0.756381973,0,0,0,0,9.955663039,78.39580814,4.011119936,83.76575241,74.26561854,8.936698386,7.860984692,4.114799447,7.981681387,0.425253517,8.023483366,10.10230179,0,1.861702128,0,0,12.39626556,32.5044405,61.30705394,50.31120332,78.27116637,8.855972266,12.70091396,3.939489442,28.46889952,19.10457963,9.589041096
48453001755,2019,6239,3178,126,652,7,2110,0,1414,576,10,27,123,49,3178,533,419,126,26,75,652,144,9,7,0,0,2110,471,301,238,0,27,0,55,214,171,32,1970,432,1361,NA,NA,173,0,0,17,8,0,4410,236,3673,3191,151,2513,1355,3040,2315,398,193,4618,104,184010,2135,189469,1275,NA,52,135714,144,179583,631,74833,6239,138,5,1854,33,3178,65,126,0,652,7,7,0,2110,66,2147,12,2135,1986,149,2147,0,575400,1536,790,736,1621,1278,259,5016,3756,352,1854,22,50.93765026,2.019554416,10.45039269,0.112197468,33.81952236,0,22.66388844,9.232248758,0.160282096,0.432761661,1.971469787,0.785382273,16.77155444,13.1843927,20.63492063,59.52380952,22.08588957,1.380368098,0,0,22.32227488,14.26540284,3.814713896,0,0.432761661,0,0.881551531,3.430036865,2.74082385,0.512902709,31.57557301,6.924186568,21.81439333,NA,NA,0,0,0.272479564,0.128225677,0,5.351473923,83.28798186,4.732058916,53.91961799,76.15131579,13.09210526,6.348684211,2.252057168,2.211892932,0.080141048,1.779935275,2.045311517,0,1.073619632,0,3.127962085,0.558919422,93.02107728,0,36.79552864,34.47306792,25.98172784,20.48405193,4.151306299,74.88038278,7.01754386,1.186623517
48453001760,2019,18107,12869,107,2804,0,2010,0,1649,55,25,207,172,0,12869,3118,1677,107,30,0,2804,845,31,0,0,0,2010,330,230,2130,0,3,86,208,1058,314,177,2851,330,2214,NA,NA,262,0,0,45,0,26,11465,855,8374,9014,188,6788,4052,8826,6138,1406,867,12056,341,166659,6038,167778,4546,NA,0,NA,851,242882,572,71171,18092,266,86,4411,0,12859,225,107,0,2799,41,0,0,2010,0,6136,98,6038,4610,1428,6136,1304,531800,1634,511,3901,6018,2575,1028,13596,8476,1523,4411,150,71.07196112,0.590931684,15.48572375,0,11.1006793,0,9.106975203,0.303749931,0.13806815,1.143204286,0.949908875,0,24.2287668,13.03131556,28.03738318,0,30.13552068,1.105563481,NA,NA,16.41791045,11.44278607,11.76340642,0,0.016568178,0.474954438,1.148727012,5.843044127,1.73413597,0.977522505,15.74529188,1.822499586,12.2273154,NA,NA,0,0,0.248522671,0,0.143590876,7.457479285,73.039686,2.085644553,59.6935769,69.54452753,15.93020621,9.82324949,2.828467153,1.4702631,0.47534822,0,1.749747259,0,1.46480886,NA,0,1.597131682,76.3497847,21.25162973,8.327900913,64.60748592,33.23576517,14.2210195,5.677362346,62.34186525,11.20182407,3.400589436
48453001805,2019,4632,1134,352,2913,0,58,0,27,0,0,10,53,0,1134,91,119,352,30,24,2913,567,114,0,0,0,58,0,13,1885,20,55,0,28,35,68,12,1858,527,405,NA,NA,1029,0,28,12,0,0,3260,1775,759,2873,55,1600,1000,2818,696,166,180,3675,151,37659,1796,52849,588,NA,158,31458,992,NA,58,22409,4627,1400,129,798,183,1133,158,351,103,2911,1139,0,0,58,0,1964,168,1796,563,1233,1964,1088,165700,800,1752,1230,957,527,96,3815,1276,786,798,153,24.48186528,7.599309154,62.88860104,0,1.252158895,0,0.582901554,0,0,0.215889465,1.144214162,0,8.024691358,10.49382716,8.522727273,6.818181818,19.46446962,3.913491246,NA,NA,0,22.4137931,40.69516408,0.431778929,1.187392055,0,0.604490501,0.755613126,1.468048359,0.259067358,40.11226252,11.37737478,8.743523316,NA,NA,0,0.604490501,0.259067358,0,0,54.44785276,23.28220859,1.914375218,62.5,24.69836764,5.890702626,6.387508872,4.108843537,30.25718608,2.787983575,22.93233083,13.94527802,29.34472934,39.12744761,NA,0,8.553971487,31.34743875,55.39714868,89.20570265,68.48552339,20.66062176,11.37737478,2.07253886,33.44692005,20.60288336,19.17293233
48453001818,2019,6714,2172,66,4125,0,200,0,0,40,30,0,0,149,2172,146,302,66,0,0,4125,1512,109,0,0,0,200,20,23,2995,120,0,0,0,111,124,0,2146,613,215,NA,NA,1342,0,0,0,0,0,4246,2215,1429,3416,268,2208,1096,3148,1149,228,222,4686,146,57130,2134,77010,1110,NA,17,30465,932,NA,59,24206,6714,1960,40,1503,387,2172,93,66,0,4125,1737,0,0,200,130,2412,278,2134,960,1174,2412,1199,346400,948,2348,1366,2028,612,196,4948,2419,744,1503,278,32.35031278,0.983020554,61.43878463,0,2.978850164,0,0,0.595770033,0.446827525,0,0,2.219243372,6.721915285,13.90423573,0,0,36.65454545,2.642424242,NA,NA,10,11.5,44.6082812,1.787310098,0,0,0,1.653261841,1.846887102,0,31.96306226,9.130175752,3.202263926,NA,NA,0,0,0,0,0,52.16674517,33.6552049,7.845433255,49.63768116,36.49936468,7.242693774,7.052096569,3.115663679,29.19273161,0.595770033,25.74850299,4.281767956,0,42.10909091,NA,65,11.52570481,44.98594189,49.70978441,97.34660033,64.01124649,30.20554066,9.115281501,2.919273161,48.88843977,15.03637833,18.49634065
